"Issa, Darrell (R-CA)",House,"$7,500"
"Kinzinger, Adam (R-IL)",House,"$7,500"
"LaHood, Darin (R-IL)",House,"$7,500"
"Marchant, Kenny (R-TX)",House,"$7,500"
"Rokita, Todd (R-IN)",House,"$7,500"
"Thune, John (R-SD)",Senate,"$7,500"
"Williams, Roger (R-TX)",House,"$7,500"
"Barr, Andy (R-KY)",House,"$7,000"
"Davis, Rodney (R-IL)",House,"$7,000"
"Russell, Steven (R-OK)",House,"$7,000"
"Hill, French (R-AR)",House,"$6,700"
"Fincher, Steve (R-TN)",House,"$6,500"
"McSally, Martha (R-AZ)",House,"$6,500"
"Westerman, Bruce (R-AR)",House,"$6,500"
"Boustany, Charles Jr (R-LA)",House,"$6,000"
"Meadows, Mark R (R-NC)",House,"$6,000"
"Shimkus, John M (R-IL)",House,"$6,000"
"Rodgers, Cathy McMorris (R-WA)",House,"$5,500"
"Walorski, Jackie (R-IN)",House,"$5,500"
"Boehner, John (R-OH)",House,"$5,400"
"Kirk, Mark (R-IL)",Senate,"$5,400"
"Babin, Brian (R-TX)",House,"$5,000"
"Banks, Jim (R-IN)",House,"$5,000"
"Barton, Joe (R-TX)",House,"$5,000"
"Benishek, Dan (R-MI)",House,"$5,000"
"Bergman, John (R-MI)",House,"$5,000"
"Biggs, Andy (R-AZ)",House,"$5,000"
"Brat, Dave (R-VA)",House,"$5,000"
"Bucshon, Larry (R-IN)",House,"$5,000"
"Burgess, Michael (R-TX)",House,"$5,000"
"Carter, Buddy (R-GA)",House,"$5,000"
"Donovan, Dan (R-NY)",House,"$5,000"
"Emmer, Tom (R-MN)",House,"$5,000"
"Fitzpatrick, Brian (R-PA)",House,"$5,000"
"Gaetz, Matt (R-FL)",House,"$5,000"
"Griffin, Taylor (R-NC)",House,"$5,000"
"Hoeven, John (R-ND)",Senate,"$5,000"
"Holding, George (R-NC)",House,"$5,000"
"Hollingsworth, Trey (R-IN)",House,"$5,000"
"Hultgren, Randy (R-IL)",House,"$5,000"
"Hurt, Robert (R-VA)",House,"$5,000"
"Jenkins, Lynn (R-KS)",House,"$5,000"
"Joyce, David P (R-OH)",House,"$5,000"
"Kelly, Trent (R-MS)",House,"$5,000"
"Knight, Steve (R-CA)",House,"$5,000"
"Latta, Robert E (R-OH)",House,"$5,000"
"Lewis, Jason (R-MN)",House,"$5,000"
"Loudermilk, Barry (R-GA)",House,"$5,000"
"Marshall, Roger (R-KS)",House,"$5,000"
"Massie, Thomas (R-KY)",House,"$5,000"
"McKinley, David (R-WV)",House,"$5,000"
"Mica, John L (R-FL)",House,"$5,000"
"Newhouse, Dan (R-WA)",House,"$5,000"
"Palazzo, Steven (R-MS)",House,"$5,000"
"Pearce, Steve (R-NM)",House,"$5,000"
"Renacci, Jim (R-OH)",House,"$5,000"
"Ribble, Reid (R-WI)",House,"$5,000"
"Ross, Dennis (R-FL)",House,"$5,000"
"Salmon, Matt (R-AZ)",House,"$5,000"
"Sanford, Mark (R-SC)",House,"$5,000"
"Sensenbrenner, F James Jr (R-WI)",House,"$5,000"
"Smith, Jason (R-MO)",House,"$5,000"
"Smucker, Lloyd (R-PA)",House,"$5,000"
"Stivers, Steve (R-OH)",House,"$5,000"
"Stutzman, Marlin (R-IN)",House,"$5,000"
"Tenney, Claudia (R-NY)",House,"$5,000"
"Thompson, Glenn (R-PA)",House,"$5,000"
"Walters, Mimi (R-CA)",House,"$5,000"
"Whitfield, Ed (R-KY)",House,"$5,000"
"Brooks, Susan (R-IN)",House,"$4,500"
"Trump, Donald (R)",Pres,"$3,927"
"Garrett, Tom (R-VA)",House,"$3,500"
"Ratcliffe, John Lee (R-TX)",House,"$3,500"
"Westmoreland, Lynn A (R-GA)",House,"$3,500"
"Wilson, Joe (R-SC)",House,"$3,500"
"Kasich, John (R)",Pres,"$3,250"
"Pitts, Joe (R-PA)",House,"$3,000"
"Rouzer, David (R-NC)",House,"$3,000"
"Fiorina, Carly (R)",Pres,"$2,700"
"Amodei, Mark (R-NV)",House,"$2,500"
"Byrne, Bradley (R-AL)",House,"$2,500"
"Costa, Jim (D-CA)",House,"$2,500"
"Cuellar, Henry (D-TX)",House,"$2,500"
"Foxx, Virginia (R-NC)",House,"$2,500"
"Gosar, Paul (R-AZ)",House,"$2,500"
"Hunter, Duncan D (R-CA)",House,"$2,500"
"Johnson, Mike (R-LA)",House,"$2,500"
"King, Steven A (R-IA)",House,"$2,500"
"Kline, John (R-MN)",House,"$2,500"
"LaMalfa, Doug (R-CA)",House,"$2,500"
"Mitchell, Paul (R-MI)",House,"$2,500"
"Moolenaar, John (R-MI)",House,"$2,500"
"Pittenger, Robert (R-NC)",House,"$2,500"
"Posey, Bill (R-FL)",House,"$2,500"
"Rice, Tom (R-SC)",House,"$2,500"
"Schrader, Kurt (D-OR)",House,"$2,500"
"Simpson, Mike (R-ID)",House,"$2,500"
"Smith, Adrian (R-NE)",House,"$2,500"
"Taylor, Scott W (R-VA)",House,"$2,500"
"Trott, Dave (R-MI)",House,"$2,500"
"Walker, Mark (R-NC)",House,"$2,500"
"Zinke, Ryan K (R-MT)",House,"$2,500"
"Allen, Richard W (R-GA)",House,"$2,000"
"Hice, Jody B (R-GA)",House,"$2,000"
"Weber, Randy (R-TX)",House,"$2,000"
"Roberts, Pat (R-KS)",Senate,"$46,200"
"Scott, Tim (R-SC)",Senate,"$41,200"
"McConnell, Mitch (R-KY)",Senate,"$22,800"
"Cornyn, John (R-TX)",Senate,"$17,900"
"Inhofe, James M (R-OK)",Senate,"$10,200"
"Enzi, Mike (R-WY)",Senate,"$10,000"
"Risch, James E (R-ID)",Senate,"$10,000"
"Sessions, Jeff (R-AL)",Senate,"$10,000"
"Vitter, David (R-LA)",Senate,"$10,000"
"Cochran, Thad (R-MS)",Senate,"$5,000"
"Rubio, Marco (R-FL)",Senate,"$5,000"
"Toomey, Pat (R-PA)",Senate,"$4,500"
"Portman, Rob (R-OH)",Senate,"$3,600"
"Ayotte, Kelly (R-NH)",Senate,"$3,500"
"Coats, Dan (R-IN)",Senate,"$2,500"
"Lee, Mike (R-UT)",Senate,"$2,500"
"Hatch, Orrin G (R-UT)",Senate,"$26,000"
"Heller, Dean (R-NV)",Senate,"$20,500"
"Brown, Scott (R-MA)",Senate,"$20,000"
"McConnell, Mitch (R-KY)",Senate,"$20,000"
"Barrasso, John A (R-WY)",Senate,"$14,900"
"Roberts, Pat (R-KS)",Senate,"$12,250"
"Wicker, Roger (R-MS)",Senate,"$10,000"
"Cornyn, John (R-TX)",Senate,"$5,000"
"Inhofe, James M (R-OK)",Senate,"$5,000"
"Murkowski, Lisa (R-AK)",Senate,"$5,000"
